"id","type","date","panel","subpanel","budget","duration","coinvestigators"
"2012/07/B/NZ8/03991","OPUS","2012-09-15","NZ","NZ8",657644,36,9
"2012/07/B/ST4/00553","OPUS","2012-09-15","ST","ST4",335300,36,3
"2011/03/B/HS4/05359","OPUS","2011-09-15","HS","HS4",144480,24,3
"2012/07/B/NZ3/02908","OPUS","2012-09-15","NZ","NZ3",620300,36,4
"2012/05/B/NZ9/03333","OPUS","2012-03-15","NZ","NZ9",855400,36,5
"2012/05/B/NZ3/00413","OPUS","2012-03-15","NZ","NZ3",630000,36,5
"2012/05/B/ST3/02516","OPUS","2012-03-15","ST","ST3",375460,36,5
"2012/05/B/ST5/02200","OPUS","2012-03-15","ST","ST5",981250,36,7
"2012/07/B/HS2/01466","OPUS","2012-09-15","HS","HS2",72280,36,1
"2012/07/B/ST8/03378","OPUS","2012-09-15","ST","ST8",625220,36,10
"2012/05/B/HS2/03981","OPUS","2012-03-15","HS","HS2",47400,36,1
"2011/03/B/HS4/05737","OPUS","2011-09-15","HS","HS4",297000,30,5
"2012/07/B/ST5/00616","OPUS","2012-09-15","ST","ST5",455810,36,5
"2012/07/B/ST5/00913","OPUS","2012-09-15","ST","ST5",708000,36,8
"2011/03/B/ST8/06238","OPUS","2011-09-15","ST","ST8",195390,36,4
"2011/03/B/HS4/05930","OPUS","2011-09-15","HS","HS4",230600,25,3
"2012/07/B/ST5/01799","OPUS","2012-09-15","ST","ST5",362000,36,5
"2011/03/B/HS4/06031","OPUS","2011-09-15","HS","HS4",171713,36,3
"2013/09/B/HS5/01023","OPUS","2013-03-15","HS","HS5",472810,24,6
"2012/07/B/ST5/00821","OPUS","2012-09-15","ST","ST5",302800,36,6
"2012/07/B/NZ7/04257","OPUS","2012-09-15","NZ","NZ7",854700,36,8
"2012/07/B/NZ2/01782","OPUS","2012-09-15","NZ","NZ2",369100,36,4
"2011/03/B/NZ5/05767","OPUS","2011-09-15","NZ","NZ5",604700,36,6
"2013/09/B/HS4/02722","OPUS","2013-03-15","HS","HS4",228020,24,7
"2012/07/B/ST3/03174","OPUS","2012-09-15","ST","ST3",282600,36,4
"2011/03/B/ST1/02625","OPUS","2011-09-15","ST","ST1",440500,36,5
"2012/05/B/ST5/00300","OPUS","2012-03-15","ST","ST5",775700,36,6
"2012/05/B/ST5/00278","OPUS","2012-03-15","ST","ST5",568132,36,8
"2012/05/B/HS2/04094","OPUS","2012-03-15","HS","HS2",500620,36,3
"2011/03/B/ST3/02647","OPUS","2011-09-15","ST","ST3",477230,36,8
"2011/03/B/HS5/00899","OPUS","2011-09-15","HS","HS5",207625,30,3
"2012/05/B/ST2/02480","OPUS","2012-03-15","ST","ST2",1031969,36,10
"2012/07/B/ST6/01497","OPUS","2012-09-15","ST","ST6",565800,36,8
"2011/03/B/HS5/01346","OPUS","2011-09-15","HS","HS5",246000,24,2
"2012/07/B/HS6/02112","OPUS","2012-09-15","HS","HS6",6e+05,36,6
"2012/05/B/NZ1/00701","OPUS","2012-03-15","NZ","NZ1",436700,36,7
"2011/03/B/NZ6/03856","OPUS","2011-09-15","NZ","NZ6",478750,36,6
"2012/07/B/HS5/03921","OPUS","2012-09-15","HS","HS5",74440,27,1
"2012/07/B/ST5/00909","OPUS","2012-09-15","ST","ST5",503000,36,5
"2013/09/B/HS4/00498","OPUS","2013-03-15","HS","HS4",181322,25,5
"2012/05/B/NZ6/00769","OPUS","2012-03-15","NZ","NZ6",405000,36,6
"2012/05/B/ST5/00275","OPUS","2012-03-15","ST","ST5",799998,36,5
"2012/07/B/ST8/03791","OPUS","2012-09-15","ST","ST8",677000,36,8
"2012/05/B/NZ7/03219","OPUS","2012-03-15","NZ","NZ7",695000,36,16
"2012/07/B/NZ1/02808","OPUS","2012-09-15","NZ","NZ1",509600,36,6
"2012/07/B/NZ6/03504","OPUS","2012-09-15","NZ","NZ6",606090,36,5
"2011/03/B/NZ2/06409","OPUS","2011-09-15","NZ","NZ2",451400,36,4
"2012/05/B/NZ4/02417","OPUS","2012-03-15","NZ","NZ4",238340,36,5
"2012/07/B/HS4/00455","OPUS","2012-09-15","HS","HS4",548600,36,4
"2011/03/B/HS6/01884","OPUS","2011-09-15","HS","HS6",755760,36,5
"2012/07/B/HS4/03019","OPUS","2012-09-15","HS","HS4",157300,30,4
"2012/07/B/NZ4/01468","OPUS","2012-09-15","NZ","NZ4",560220,36,5
"2012/07/B/ST5/02603","OPUS","2012-09-15","ST","ST5",828303,36,6
"2012/07/B/NZ9/02196","OPUS","2012-09-15","NZ","NZ9",248560,36,3
"2013/09/B/NZ9/01781","OPUS","2013-03-15","NZ","NZ9",280460,30,6
"2012/05/B/ST4/02029","OPUS","2012-03-15","ST","ST4",798461,36,7
"2012/07/B/NZ1/00099","OPUS","2012-09-15","NZ","NZ1",583590,36,8
"2011/03/B/HS6/04032","OPUS","2011-09-15","HS","HS6",178012,30,3
"2012/05/B/ST8/01818","OPUS","2012-03-15","ST","ST8",636050,36,6
"2012/05/B/NZ9/03407","OPUS","2012-03-15","NZ","NZ9",489850,36,8
"2012/07/B/ST8/03753","OPUS","2012-09-15","ST","ST8",390000,36,7
"2012/07/B/HS5/03674","OPUS","2012-09-15","HS","HS5",131200,36,1
"2013/09/B/HS3/03588","OPUS","2013-03-15","HS","HS3",441440,34,7
"2013/09/B/HS4/01907","OPUS","2013-03-15","HS","HS4",108270,24,1
"2012/05/B/ST10/00558","OPUS","2012-03-15","ST","ST10",584500,36,10
"2011/03/B/ST3/03362","OPUS","2011-09-15","ST","ST3",944008,36,11
"2012/05/B/NZ6/00677","OPUS","2012-03-15","NZ","NZ6",999550,36,7
"2013/09/B/ST7/01614","OPUS","2013-03-15","ST","ST7",589890,24,5
"2012/05/B/ST9/03916","OPUS","2012-03-15","ST","ST9",416700,36,4
"2011/03/B/NZ9/04042","OPUS","2011-09-15","NZ","NZ9",287625,36,3
"2012/07/B/HS2/02322","OPUS","2012-09-15","HS","HS2",93080,36,2
"2012/07/B/NZ5/02506","OPUS","2012-09-15","NZ","NZ5",735020,36,9
"2011/03/B/NZ9/01577","OPUS","2011-09-15","NZ","NZ9",494400,36,7
"2012/07/B/ST4/01581","OPUS","2012-09-15","ST","ST4",339940,30,4
"2011/03/B/NZ1/01203","OPUS","2011-09-15","NZ","NZ1",318000,36,7
"2012/07/B/HS2/02237","OPUS","2012-09-15","HS","HS2",54000,24,1
"2012/05/B/ST5/00375","OPUS","2012-03-15","ST","ST5",695407,36,5
"2012/07/B/NZ3/02180","OPUS","2012-09-15","NZ","NZ3",984000,36,5
"2012/07/B/NZ1/00010","OPUS","2012-09-15","NZ","NZ1",843800,36,7
"2011/03/B/NZ1/02773","OPUS","2011-09-15","NZ","NZ1",291460,36,4
"2012/07/B/ST8/03879","OPUS","2012-09-15","ST","ST8",923000,36,9
"2012/05/B/ST7/02153","OPUS","2012-03-15","ST","ST7",758700,36,5
"2012/05/B/NZ9/03467","OPUS","2012-03-15","NZ","NZ9",740150,36,9
"2012/07/B/HS2/00335","OPUS","2012-09-15","HS","HS2",171200,36,1
"2012/05/B/NZ3/01943","OPUS","2012-03-15","NZ","NZ3",469000,36,5
"2012/05/B/ST5/00377","OPUS","2012-03-15","ST","ST5",910000,36,6
"2013/09/B/HS5/00683","OPUS","2013-03-15","HS","HS5",89150,24,1
"2012/05/B/NZ2/01627","OPUS","2012-03-15","NZ","NZ2",596600,36,9
"2012/07/B/NZ8/02707","OPUS","2012-09-15","NZ","NZ8",659850,36,5
"2013/09/B/HS4/02707","OPUS","2013-03-15","HS","HS4",99340,24,1
"2012/05/B/ST8/02739","OPUS","2012-03-15","ST","ST8",732000,36,10
"2012/07/B/ST2/00251","OPUS","2012-09-15","ST","ST2",549320,36,5
"2012/07/B/ST4/00518","OPUS","2012-09-15","ST","ST4",405700,36,8
"2012/07/B/NZ9/01901","OPUS","2012-09-15","NZ","NZ9",580571,36,6
"2012/07/B/HS6/01434","OPUS","2012-09-15","HS","HS6",499750,36,3
"2012/07/B/ST9/04404","OPUS","2012-09-15","ST","ST9",713240,36,8
"2011/03/B/NZ2/01422","OPUS","2011-09-15","NZ","NZ2",681500,36,7
"2012/05/B/ST1/00546","OPUS","2012-03-15","ST","ST1",120003,36,2
"2012/07/B/ST7/01241","OPUS","2012-09-15","ST","ST7",795760,36,7
"2012/07/B/HS4/00451","OPUS","2012-09-15","HS","HS4",294240,36,9
"2012/07/B/ST10/04345","OPUS","2012-09-15","ST","ST10",285210,36,6
"2012/07/B/NZ8/00066","OPUS","2012-09-15","NZ","NZ8",439600,30,5
"2013/09/B/ST5/00076","OPUS","2013-03-15","ST","ST5",950000,36,7
"2012/05/B/NZ7/02459","OPUS","2012-03-15","NZ","NZ7",293150,36,6
"2012/07/B/NZ1/00008","OPUS","2012-09-15","NZ","NZ1",684575,36,10
"2011/03/B/NZ3/01683","OPUS","2011-09-15","NZ","NZ3",781571,36,6
"2012/05/B/NZ3/00911","OPUS","2012-03-15","NZ","NZ3",497340,36,7
"2013/09/B/ST2/02897","OPUS","2013-03-15","ST","ST2",78000,24,2
"2012/07/B/NZ5/02444","OPUS","2012-09-15","NZ","NZ5",995480,36,6
"2013/09/B/NZ7/01345","OPUS","2013-03-15","NZ","NZ7",700040,36,6
"2011/03/B/NZ3/04433","OPUS","2011-09-15","NZ","NZ3",450000,36,6
"2012/07/B/ST5/00770","OPUS","2012-09-15","ST","ST5",354800,36,6
"2013/09/B/HS1/02889","OPUS","2013-03-15","HS","HS1",266276,30,3
"2012/07/B/HS3/03353","OPUS","2012-09-15","HS","HS3",299520,36,6
"2012/07/B/NZ7/04245","OPUS","2012-09-15","NZ","NZ7",509995,36,7
"2012/07/B/NZ9/01801","OPUS","2012-09-15","NZ","NZ9",331000,36,4
"2012/07/B/NZ2/01991","OPUS","2012-09-15","NZ","NZ2",296556,36,3
"2011/03/B/NZ4/00302","OPUS","2011-09-15","NZ","NZ4",416000,36,6
"2012/05/B/NZ5/01859","OPUS","2012-03-15","NZ","NZ5",747100,36,5
"2013/09/B/HS4/00476","OPUS","2013-03-15","HS","HS4",296160,24,4
"2011/03/B/NZ7/02328","OPUS","2011-09-15","NZ","NZ7",690722,36,5
"2012/07/B/NZ3/02917","OPUS","2012-09-15","NZ","NZ3",671920,36,8
"2013/11/B/ST8/04294","OPUS","2013-09-16","ST","ST8",740415,24,6
"2012/07/B/HS3/00912","OPUS","2012-09-15","HS","HS3",363040,36,17
"2012/07/B/ST5/00767","OPUS","2012-09-15","ST","ST5",1042800,36,11
"2012/07/B/HS6/02370","OPUS","2012-09-15","HS","HS6",408098,36,7
"2012/07/B/NZ3/00225","OPUS","2012-09-15","NZ","NZ3",590000,36,4
"2014/13/B/HS4/01581","OPUS","2014-03-17","HS","HS4",146580,22,7
"2011/03/B/NZ4/03768","OPUS","2011-09-15","NZ","NZ4",325000,36,6
"2012/07/B/HS3/03639","OPUS","2012-09-15","HS","HS3",239248,36,3
"2013/09/B/NZ3/03524","OPUS","2013-03-15","NZ","NZ3",893400,36,6
"2011/03/B/NZ4/05509","OPUS","2011-09-15","NZ","NZ4",681840,36,17
"2011/03/B/NZ5/00510","OPUS","2011-09-15","NZ","NZ5",1186400,36,7
"2013/09/B/HS5/00019","OPUS","2013-03-15","HS","HS5",193180,24,3
"2013/09/B/NZ3/02404","OPUS","2013-03-15","NZ","NZ3",720000,36,5
"2013/09/B/NZ9/00244","OPUS","2013-03-15","NZ","NZ9",485000,36,5
"2012/07/B/ST10/04164","OPUS","2012-09-15","ST","ST10",454700,36,14
"2011/03/B/NZ5/01437","OPUS","2011-09-15","NZ","NZ5",1035456,36,7
"2012/07/B/NZ9/02144","OPUS","2012-09-15","NZ","NZ9",475674,36,4
"2012/05/B/NZ5/01392","OPUS","2012-03-15","NZ","NZ5",457500,36,5
"2012/05/B/ST7/02155","OPUS","2012-03-15","ST","ST7",485100,36,4
"2012/05/B/HS3/03755","OPUS","2012-03-15","HS","HS3",94620,30,1
"2012/05/B/ST10/00446","OPUS","2012-03-15","ST","ST10",275885,36,4
"2012/07/B/ST6/01227","OPUS","2012-09-15","ST","ST6",790000,36,8
"2013/09/B/ST10/01589","OPUS","2013-03-15","ST","ST10",319933,28,9
"2013/09/B/HS4/01493","OPUS","2013-03-15","HS","HS4",224400,26,3
"2011/03/B/NZ5/05325","OPUS","2011-09-15","NZ","NZ5",629990,36,19
"2012/05/B/NZ9/00980","OPUS","2012-03-15","NZ","NZ9",696015,36,11
"2014/13/B/HS3/04756","OPUS","2014-03-17","HS","HS3",107900,24,2
"2012/05/B/NZ6/00997","OPUS","2012-03-15","NZ","NZ6",336400,36,4
"2012/05/B/NZ2/00567","OPUS","2012-03-15","NZ","NZ2",565000,36,6
"2013/11/B/HS5/04121","OPUS","2013-09-16","HS","HS5",179972,24,6
"2013/09/B/HS3/03334","OPUS","2013-03-15","HS","HS3",494170,36,5
"2014/13/B/NZ7/02247","OPUS","2014-03-17","NZ","NZ7",349000,24,5
"2012/07/B/HS5/03957","OPUS","2012-09-15","HS","HS5",186160,36,5
"2011/03/B/NZ7/03788","OPUS","2011-09-15","NZ","NZ7",278500,36,8
"2013/09/B/ST8/02043","OPUS","2013-03-15","ST","ST8",697600,24,8
"2013/11/B/HS1/03968","OPUS","2013-09-16","HS","HS1",149230,24,4
"2014/13/B/HS4/00455","OPUS","2014-03-17","HS","HS4",125000,18,2
"2012/07/B/ST8/03334","OPUS","2012-09-15","ST","ST8",397200,35,5
"2012/07/B/NZ9/01335","OPUS","2012-09-15","NZ","NZ9",382980,36,6
"2013/09/B/ST5/00066","OPUS","2013-03-15","ST","ST5",494000,36,10
"2011/03/B/NZ6/03711","OPUS","2011-09-15","NZ","NZ6",410800,36,9
"2011/03/B/NZ6/05035","OPUS","2011-09-15","NZ","NZ6",375000,36,4
"2013/09/B/HS2/01444","OPUS","2013-03-15","HS","HS2",481600,36,6
"2012/05/B/NZ1/00011","OPUS","2012-03-15","NZ","NZ1",472400,36,4
"2012/05/B/HS2/04106","OPUS","2012-03-15","HS","HS2",279483,36,6
"2013/09/B/HS4/01516","OPUS","2013-03-15","HS","HS4",151360,24,4
"2013/09/B/ST5/03616","OPUS","2013-03-15","ST","ST5",620472,36,5
"2012/05/B/NZ9/01024","OPUS","2012-03-15","NZ","NZ9",178580,36,4
"2012/07/B/HS6/02270","OPUS","2012-09-15","HS","HS6",409065,36,8
"2011/03/B/ST8/05677","OPUS","2011-09-15","ST","ST8",391124,36,7
"2012/07/B/HS5/03783","OPUS","2012-09-15","HS","HS5",194040,36,8
"2011/03/B/NZ7/00548","OPUS","2011-09-15","NZ","NZ7",495700,36,5
"2013/11/B/HS2/02762","OPUS","2013-09-16","HS","HS2",730500,30,8
"2011/03/B/NZ7/00588","OPUS","2011-09-15","NZ","NZ7",2122660,36,11
"2012/07/B/HS3/00899","OPUS","2012-09-15","HS","HS3",162120,36,4
"2013/11/B/HS4/02126","OPUS","2013-09-16","HS","HS4",251250,20,5
"2011/03/B/NZ7/00644","OPUS","2011-09-15","NZ","NZ7",201222,36,3
"2012/07/B/ST9/04414","OPUS","2012-09-15","ST","ST9",891400,36,9
"2012/05/B/NZ5/01905","OPUS","2012-03-15","NZ","NZ5",364000,36,8
"2012/07/B/HS2/00419","OPUS","2012-09-15","HS","HS2",197025,36,8
"2012/07/B/HS6/02496","OPUS","2012-09-15","HS","HS6",581200,36,9
"2013/09/B/ST1/04408","OPUS","2013-03-15","ST","ST1",114200,36,1
"2013/09/B/ST5/01230","OPUS","2013-03-15","ST","ST5",591100,36,6
"2013/09/B/HS2/01132","OPUS","2013-03-15","HS","HS2",421460,36,8
"2012/07/B/NZ9/02206","OPUS","2012-09-15","NZ","NZ9",378590,36,4
"2012/05/B/NZ7/03225","OPUS","2012-03-15","NZ","NZ7",514960,36,4
"2012/05/B/ST5/00715","OPUS","2012-03-15","ST","ST5",395820,36,6
"2013/09/B/HS3/04240","OPUS","2013-03-15","HS","HS3",53937,36,1
"2012/05/B/NZ1/00024","OPUS","2012-03-15","NZ","NZ1",989190,36,9
"2013/11/B/HS4/02122","OPUS","2013-09-16","HS","HS4",155000,24,1
"2011/03/B/NZ7/04870","OPUS","2011-09-15","NZ","NZ7",505208,36,8
"2013/09/B/HS5/00442","OPUS","2013-03-15","HS","HS5",240750,36,5
"2012/07/B/ST6/01523","OPUS","2012-09-15","ST","ST6",757800,30,7
"2012/05/B/NZ1/00693","OPUS","2012-03-15","NZ","NZ1",508685,36,6
"2013/09/B/NZ9/00291","OPUS","2013-03-15","NZ","NZ9",288346,36,8
"2012/07/B/HS6/02348","OPUS","2012-09-15","HS","HS6",132920,36,2
"2013/09/B/NZ8/03365","OPUS","2013-03-15","NZ","NZ8",780200,36,8
"2012/07/B/ST9/04415","OPUS","2012-09-15","ST","ST9",588800,36,7
"2013/09/B/ST2/03455","OPUS","2013-03-15","ST","ST2",443000,36,9
"2013/09/B/ST2/01625","OPUS","2013-03-15","ST","ST2",330100,36,6
"2012/07/B/NZ8/00158","OPUS","2012-09-15","NZ","NZ8",534616,36,3
"2013/09/B/ST5/03550","OPUS","2013-03-15","ST","ST5",627042,36,7
"2012/05/B/HS4/03543","OPUS","2012-03-15","HS","HS4",138290,36,1
"2012/07/B/HS3/03368","OPUS","2012-09-15","HS","HS3",154720,36,3
"2014/15/B/HS1/03866","OPUS","2014-09-15","HS","HS1",73742,13,1
"2013/09/B/NZ3/00003","OPUS","2013-03-15","NZ","NZ3",843000,36,7
"2013/09/B/NZ9/01754","OPUS","2013-03-15","NZ","NZ9",585970,36,5
"2011/03/B/NZ8/02190","OPUS","2011-09-15","NZ","NZ8",486452,36,10
"2013/09/B/NZ4/00541","OPUS","2013-03-15","NZ","NZ4",411868,36,4
"2013/09/B/ST6/01525","OPUS","2013-03-15","ST","ST6",395460,36,3
"2013/09/B/NZ9/03160","OPUS","2013-03-15","NZ","NZ9",580000,36,5
"2013/09/B/HS2/02834","OPUS","2013-03-15","HS","HS2",672250,36,21
"2012/05/B/ST5/00371","OPUS","2012-03-15","ST","ST5",225160,36,10
"2013/09/B/ST5/01223","OPUS","2013-03-15","ST","ST5",481000,36,4
"2013/09/B/ST7/01602","OPUS","2013-03-15","ST","ST7",889600,36,5
"2013/09/B/NZ3/02327","OPUS","2013-03-15","NZ","NZ3",813112,36,8
"2012/07/B/NZ8/02810","OPUS","2012-09-15","NZ","NZ8",131950,36,3
"2012/07/B/NZ9/02027","OPUS","2012-09-15","NZ","NZ9",430000,36,5
"2012/05/B/NZ9/03455","OPUS","2012-03-15","NZ","NZ9",570534,36,6
"2011/03/B/NZ9/01598","OPUS","2011-09-15","NZ","NZ9",230000,36,5
"2012/07/B/NZ7/01174","OPUS","2012-09-15","NZ","NZ7",330000,36,6
"2012/07/B/HS5/03727","OPUS","2012-09-15","HS","HS5",254840,36,8
"2012/07/B/HS4/03251","OPUS","2012-09-15","HS","HS4",339900,36,7
"2013/09/B/NZ9/01759","OPUS","2013-03-15","NZ","NZ9",877000,36,6
"2012/05/B/ST7/01218","OPUS","2012-03-15","ST","ST7",646860,36,7
"2012/05/B/HS6/00268","OPUS","2012-03-15","HS","HS6",350740,36,6
"2012/05/B/NZ4/02599","OPUS","2012-03-15","NZ","NZ4",621150,36,5
"2013/09/B/NZ9/01806","OPUS","2013-03-15","NZ","NZ9",307000,36,8
"2013/09/B/ST5/03509","OPUS","2013-03-15","ST","ST5",771500,36,7
"2013/09/B/ST5/01341","OPUS","2013-03-15","ST","ST5",993000,36,9
"2013/09/B/HS2/02072","OPUS","2013-03-15","HS","HS2",231400,36,6
"2013/09/B/ST5/03479","OPUS","2013-03-15","ST","ST5",799000,36,5
"2012/05/B/NZ5/01885","OPUS","2012-03-15","NZ","NZ5",240500,36,6
"2011/03/B/ST4/02409","OPUS","2011-09-15","ST","ST4",784900,36,8
"2013/09/B/ST1/04125","OPUS","2013-03-15","ST","ST1",190380,36,3
"2012/07/B/HS4/02994","OPUS","2012-09-15","HS","HS4",296900,24,5
"2011/03/B/NZ9/01530","OPUS","2011-09-15","NZ","NZ9",305670,36,2
"2012/07/B/ST7/01441","OPUS","2012-09-15","ST","ST7",599670,36,7
"2013/11/B/HS4/00465","OPUS","2013-09-16","HS","HS4",190750,30,3
"2013/09/B/NZ4/01532","OPUS","2013-03-15","NZ","NZ4",633717,36,8
"2013/09/B/NZ9/01752","OPUS","2013-03-15","NZ","NZ9",701000,36,8
"2013/09/B/NZ4/01572","OPUS","2013-03-15","NZ","NZ4",702613,36,5
"2012/05/B/NZ4/02735","OPUS","2012-03-15","NZ","NZ4",201760,36,4
"2013/11/B/HS5/03896","OPUS","2013-09-16","HS","HS5",178070,30,1
"2014/13/B/HS5/01482","OPUS","2014-03-17","HS","HS5",60643,24,3
"2013/09/B/ST3/01603","OPUS","2013-03-15","ST","ST3",498400,36,4
"2011/03/B/NZ9/03774","OPUS","2011-09-15","NZ","NZ9",310819,36,7
"2013/09/B/ST5/03419","OPUS","2013-03-15","ST","ST5",815000,36,11
"2011/03/B/ST6/00399","OPUS","2011-09-15","ST","ST6",586950,36,4
"2013/09/B/ST5/03612","OPUS","2013-03-15","ST","ST5",594666,36,7
"2012/05/B/NZ9/03383","OPUS","2012-03-15","NZ","NZ9",986000,36,8
"2013/09/B/HS3/03590","OPUS","2013-03-15","HS","HS3",123607,36,1
"2012/05/B/HS1/03305","OPUS","2012-03-15","HS","HS1",313125,36,3
"2013/09/B/HS5/00151","OPUS","2013-03-15","HS","HS5",125240,36,4
"2011/03/B/NZ9/05237","OPUS","2011-09-15","NZ","NZ9",423000,36,6
"2012/05/B/ST6/03148","OPUS","2012-03-15","ST","ST6",463000,36,6
"2012/05/B/HS4/03850","OPUS","2012-03-15","HS","HS4",572780,30,5
"2013/09/B/ST5/03410","OPUS","2013-03-15","ST","ST5",508000,36,6
"2012/05/B/ST6/03364","OPUS","2012-03-15","ST","ST6",707400,36,8
"2012/05/B/NZ8/01222","OPUS","2012-03-15","NZ","NZ8",892900,36,12
"2012/05/B/NZ6/00637","OPUS","2012-03-15","NZ","NZ6",964337,36,8
"2013/09/B/ST5/01026","OPUS","2013-03-15","ST","ST5",548500,36,6
"2013/09/B/NZ8/03303","OPUS","2013-03-15","NZ","NZ8",663500,30,6
"2013/09/B/ST3/00239","OPUS","2013-03-15","ST","ST3",299360,36,3
"2013/09/B/ST9/02168","OPUS","2013-03-15","ST","ST9",556600,36,4
"2013/09/B/HS6/02662","OPUS","2013-03-15","HS","HS6",344251,32,4
"2013/09/B/NZ7/04098","OPUS","2013-03-15","NZ","NZ7",833300,24,6
"2013/11/B/HS3/03785","OPUS","2013-09-16","HS","HS3",467875,32,14
"2012/07/B/HS2/01590","OPUS","2012-09-15","HS","HS2",192300,30,2
"2013/09/B/NZ9/00115","OPUS","2013-03-15","NZ","NZ9",455000,36,6
"2012/05/B/HS3/03722","OPUS","2012-03-15","HS","HS3",329484,36,2
"2013/09/B/HS1/01994","OPUS","2013-03-15","HS","HS1",186000,36,2
"2012/07/B/ST6/01239","OPUS","2012-09-15","ST","ST6",267000,24,6
"2011/03/B/ST10/05822","OPUS","2011-09-15","ST","ST10",470920,36,10
"2012/07/B/HS5/03948","OPUS","2012-09-15","HS","HS5",119600,24,2
"2011/03/B/ST10/05977","OPUS","2011-09-15","ST","ST10",407480,24,6
"2012/07/B/ST6/01534","OPUS","2012-09-15","ST","ST6",549749,36,6
"2013/09/B/ST7/04216","OPUS","2013-03-15","ST","ST7",132600,36,1
"2013/09/B/HS3/03401","OPUS","2013-03-15","HS","HS3",188297,32,7
"2013/09/B/ST9/00034","OPUS","2013-03-15","ST","ST9",195840,36,2
"2011/03/B/ST10/06172","OPUS","2011-09-15","ST","ST10",998280,36,6
"2013/09/B/HS4/03606","OPUS","2013-03-15","HS","HS4",171890,36,3
"2013/09/B/HS1/02861","OPUS","2013-03-15","HS","HS1",48000,24,1
"2013/09/B/NZ9/00122","OPUS","2013-03-15","NZ","NZ9",754240,36,5
"2012/07/B/NZ9/00950","OPUS","2012-09-15","NZ","NZ9",381600,36,9
"2012/05/B/HS6/03656","OPUS","2012-03-15","HS","HS6",222200,36,5
"2013/09/B/HS5/02671","OPUS","2013-03-15","HS","HS5",169400,36,3
"2013/11/B/HS4/01701","OPUS","2013-09-16","HS","HS4",276480,18,6
"2013/09/B/ST5/00093","OPUS","2013-03-15","ST","ST5",334550,36,3
"2012/05/B/NZ2/02944","OPUS","2012-03-15","NZ","NZ2",350000,36,3
"2011/03/B/ST3/03287","OPUS","2011-09-15","ST","ST3",498100,36,12
"2013/11/B/HS1/04168","OPUS","2013-09-16","HS","HS1",462000,30,4
"2012/05/B/NZ5/01554","OPUS","2012-03-15","NZ","NZ5",156007,36,6
"2013/09/B/HS6/03435","OPUS","2013-03-15","HS","HS6",550512,36,6
"2013/09/B/NZ7/00405","OPUS","2013-03-15","NZ","NZ7",536000,36,4
"2013/09/B/HS6/02655","OPUS","2013-03-15","HS","HS6",268705,36,2
"2013/09/B/NZ2/03164","OPUS","2013-03-15","NZ","NZ2",665330,36,6
"2011/03/B/ST1/04780","OPUS","2011-09-15","ST","ST1",231380,36,5
"2013/09/B/NZ5/00778","OPUS","2013-03-15","NZ","NZ5",323230,24,8
"2013/09/B/ST7/04218","OPUS","2013-03-15","ST","ST7",499480,36,4
"2012/05/B/NZ1/00004","OPUS","2012-03-15","NZ","NZ1",299900,36,5
"2013/09/B/HS5/04436","OPUS","2013-03-15","HS","HS5",162725,36,5
"2012/07/B/ST5/02080","OPUS","2012-09-15","ST","ST5",1429900,36,10
"2012/05/B/NZ8/01247","OPUS","2012-03-15","NZ","NZ8",310532,36,7
"2013/09/B/NZ2/02160","OPUS","2013-03-15","NZ","NZ2",956831,36,7
"2012/05/B/NZ8/00479","OPUS","2012-03-15","NZ","NZ8",430700,36,9
"2012/05/B/NZ6/00792","OPUS","2012-03-15","NZ","NZ6",418750,36,5
"2013/09/B/HS4/01971","OPUS","2013-03-15","HS","HS4",178100,24,5
"2012/07/B/ST6/01527","OPUS","2012-09-15","ST","ST6",398560,36,5
"2013/09/B/ST2/02205","OPUS","2013-03-15","ST","ST2",402600,36,6
"2012/05/B/NZ4/02536","OPUS","2012-03-15","NZ","NZ4",617000,36,6
"2013/09/B/HS2/01192","OPUS","2013-03-15","HS","HS2",87963,24,2
"2012/07/B/HS2/00570","OPUS","2012-09-15","HS","HS2",385056,36,7
"2013/09/B/HS5/01258","OPUS","2013-03-15","HS","HS5",135560,30,10
"2013/09/B/HS2/01125","OPUS","2013-03-15","HS","HS2",162996,36,1
"2012/05/B/ST4/00103","OPUS","2012-03-15","ST","ST4",601848,36,3
"2013/09/B/ST7/01592","OPUS","2013-03-15","ST","ST7",717000,36,8
"2012/05/B/ST7/02112","OPUS","2012-03-15","ST","ST7",647600,36,7
"2012/07/B/HS6/01464","OPUS","2012-09-15","HS","HS6",442560,36,6
"2013/09/B/ST5/03480","OPUS","2013-03-15","ST","ST5",804000,36,9
"2014/13/B/HS4/03222","OPUS","2014-03-17","HS","HS4",229700,24,3
"2012/05/B/HS5/00726","OPUS","2012-03-15","HS","HS5",315600,36,2
"2013/09/B/HS2/02062","OPUS","2013-03-15","HS","HS2",406250,36,12
"2014/13/B/HS3/04870","OPUS","2014-03-17","HS","HS3",74195,12,1
"2013/09/B/ST5/00090","OPUS","2013-03-15","ST","ST5",695100,36,7
"2013/09/B/ST6/01538","OPUS","2013-03-15","ST","ST6",528560,36,4
"2012/07/B/HS4/02929","OPUS","2012-09-15","HS","HS4",297950,36,5
"2014/13/B/HS6/02636","OPUS","2014-03-17","HS","HS6",370552,24,2
"2013/09/B/ST7/01642","OPUS","2013-03-15","ST","ST7",505000,28,7
